Date,Time,Open,High,Low,Close,Volume
2023-5-2,20:0,78729.0,78807.0,78445.0,78599.0,13010.0
2023-5-2,19:0,78695.0,78851.0,78646.0,78725.0,16784.0
2023-5-2,18:0,78349.0,78819.0,78348.0,78705.0,123779.0
2023-5-2,17:0,78488.0,78492.0,78206.0,78350.0,72060.0
2023-5-2,16:0,78560.0,78560.0,78400.0,78492.0,70833.0
2023-5-2,15:0,78384.0,78650.0,78280.0,78560.0,114939.0
2023-5-2,14:0,78449.0,78561.0,78351.0,78386.0,118156.0
2023-5-2,13:0,78454.0,78594.0,78401.0,78457.0,100993.0
2023-5-2,12:0,78706.0,78721.0,78304.0,78457.0,142225.0
2023-5-2,11:0,78730.0,78927.0,78620.0,78706.0,117920.0
2023-5-2,10:0,79291.0,79630.0,78721.0,78734.0,222679.0
2023-5-2,9:0,79338.0,79475.0,79247.0,79294.0,41614.0
2023-4-28,23:0,79326.0,79339.0,79213.0,79310.0,6157.0
2023-4-28,22:0,79291.0,79350.0,79281.0,79326.0,5138.0
2023-4-28,21:0,79301.0,79318.0,79206.0,79291.0,8643.0
2023-4-28,20:0,79250.0,79349.0,79250.0,79300.0,6514.0
2023-4-28,19:0,79360.0,79398.0,79226.0,79251.0,11390.0
2023-4-28,18:0,79512.0,79569.0,79233.0,79380.0,74728.0
2023-4-28,17:0,78931.0,79547.0,78690.0,79511.0,149188.0
2023-4-28,16:0,78488.0,78976.0,78262.0,78931.0,193464.0
2023-4-28,15:0,78563.0,78700.0,78250.0,78486.0,197417.0
2023-4-28,14:0,78923.0,78923.0,78420.0,78564.0,305006.0
2023-4-28,13:0,79602.0,79616.0,78888.0,78925.0,259955.0
2023-4-28,12:0,80065.0,80069.0,79523.0,79600.0,232841.0
2023-4-28,11:0,80288.0,80289.0,80020.0,80066.0,162743.0
2023-4-28,10:0,80441.0,80676.0,80284.0,80289.0,137671.0
2023-4-28,9:0,80317.0,80537.0,80273.0,80440.0,40409.0
2023-4-27,23:0,80347.0,80360.0,80276.0,80317.0,2960.0
2023-4-27,22:0,80367.0,80387.0,80288.0,80353.0,2543.0
2023-4-27,21:0,80292.0,80406.0,80265.0,80366.0,5243.0
2023-4-27,20:0,80281.0,80323.0,80254.0,80289.0,3621.0
2023-4-27,19:0,80339.0,80387.0,80237.0,80281.0,10681.0
2023-4-27,18:0,80214.0,80447.0,80205.0,80341.0,53580.0
2023-4-27,17:0,80335.0,80354.0,80065.0,80214.0,137836.0
2023-4-27,16:0,80543.0,80608.0,80271.0,80335.0,102002.0
2023-4-27,15:0,80580.0,80637.0,80503.0,80547.0,39924.0
2023-4-27,14:0,80581.0,80630.0,80440.0,80581.0,39803.0
2023-4-27,13:0,80582.0,80648.0,80481.0,80605.0,45688.0
2023-4-27,12:0,80569.0,80588.0,80435.0,80582.0,108344.0
2023-4-27,11:0,80726.0,80810.0,80506.0,80568.0,76751.0
2023-4-27,10:0,80873.0,80932.0,80644.0,80727.0,112105.0
2023-4-27,9:0,80988.0,81175.0,80871.0,80874.0,62928.0
2023-4-26,23:0,80962.0,80996.0,80932.0,80946.0,4101.0
2023-4-26,22:0,80931.0,81045.0,80928.0,80962.0,8663.0
2023-4-26,21:0,80755.0,81051.0,80751.0,80931.0,32736.0
2023-4-26,20:0,80739.0,80766.0,80713.0,80755.0,2513.0
2023-4-26,19:0,80704.0,80778.0,80661.0,80739.0,5471.0
2023-4-26,18:0,80648.0,80771.0,80609.0,80739.0,33047.0
2023-4-26,17:0,80657.0,80761.0,80582.0,80648.0,43790.0
2023-4-26,16:0,80713.0,80805.0,80637.0,80658.0,44522.0
2023-4-26,15:0,80696.0,80750.0,80614.0,80713.0,40320.0
2023-4-26,14:0,80728.0,80796.0,80633.0,80695.0,60508.0
2023-4-26,13:0,80725.0,80870.0,80702.0,80728.0,123705.0
2023-4-26,12:0,80437.0,80725.0,80373.0,80724.0,95534.0
2023-4-26,11:0,80356.0,80481.0,80261.0,80436.0,52826.0
2023-4-26,10:0,80443.0,80548.0,80243.0,80354.0,99731.0
2023-4-26,9:0,80400.0,80588.0,80364.0,80438.0,36675.0
2023-4-25,23:0,80457.0,80480.0,80400.0,80403.0,3361.0
2023-4-25,22:0,80469.0,80482.0,80405.0,80450.0,4689.0
2023-4-25,21:0,80504.0,80550.0,80451.0,80468.0,7075.0
2023-4-25,20:0,80486.0,80507.0,80415.0,80503.0,4762.0
2023-4-25,19:0,80398.0,80549.0,80368.0,80486.0,12703.0
2023-4-25,18:0,80405.0,80430.0,80300.0,80422.0,64143.0
2023-4-25,17:0,80464.0,80480.0,80375.0,80405.0,67069.0
2023-4-25,16:0,80422.0,80485.0,80361.0,80464.0,58574.0
2023-4-25,15:0,80609.0,80641.0,80326.0,80422.0,151739.0
2023-4-25,14:0,80700.0,80728.0,80578.0,80610.0,49418.0
2023-4-25,13:0,80689.0,80700.0,80570.0,80700.0,67761.0
2023-4-25,12:0,80821.0,80879.0,80608.0,80693.0,169192.0
2023-4-25,11:0,80588.0,80970.0,80583.0,80817.0,189162.0
2023-4-25,10:0,80208.0,80630.0,80206.0,80592.0,146877.0
2023-4-25,9:0,80148.0,80254.0,80142.0,80200.0,26114.0
2023-4-24,23:0,80208.0,80227.0,80111.0,80140.0,8688.0
2023-4-24,22:0,80265.0,80318.0,80205.0,80205.0,4334.0
2023-4-24,21:0,80229.0,80277.0,80224.0,80266.0,2616.0
2023-4-24,20:0,80298.0,80315.0,80225.0,80229.0,4711.0
2023-4-24,19:0,80369.0,80369.0,80281.0,80297.0,3401.0
2023-4-24,18:0,80244.0,80396.0,80162.0,80320.0,40161.0
2023-4-24,17:0,80319.0,80423.0,80226.0,80245.0,44421.0
2023-4-24,16:0,80237.0,80360.0,80155.0,80317.0,46501.0
2023-4-24,15:0,80272.0,80335.0,80225.0,80240.0,29762.0
2023-4-24,14:0,80292.0,80300.0,80225.0,80273.0,30880.0
2023-4-24,13:0,80275.0,80464.0,80191.0,80297.0,121869.0
2023-4-24,12:0,80378.0,80393.0,79937.0,80276.0,213062.0
2023-4-24,11:0,80367.0,80385.0,80256.0,80378.0,72461.0
2023-4-24,10:0,80555.0,80679.0,80230.0,80370.0,154706.0
2023-4-24,9:0,80681.0,80743.0,80505.0,80560.0,34548.0
2023-4-21,23:0,80672.0,80729.0,80652.0,80707.0,4223.0
2023-4-21,22:0,80675.0,80700.0,80627.0,80663.0,2284.0
2023-4-21,21:0,80726.0,80726.0,80626.0,80675.0,3228.0
2023-4-21,20:0,80645.0,80741.0,80621.0,80727.0,4557.0
2023-4-21,19:0,80709.0,80747.0,80617.0,80645.0,12806.0
2023-4-21,18:0,80735.0,80753.0,80663.0,80663.0,25224.0
2023-4-21,17:0,80732.0,80780.0,80674.0,80737.0,51937.0
2023-4-21,16:0,80617.0,80753.0,80559.0,80732.0,34364.0
2023-4-21,15:0,80621.0,80650.0,80558.0,80617.0,24057.0
2023-4-21,14:0,80558.0,80647.0,80529.0,80624.0,27407.0
2023-4-21,13:0,80405.0,80610.0,80376.0,80559.0,44418.0
2023-4-21,12:0,80598.0,80599.0,80339.0,80416.0,139189.0
2023-4-21,11:0,80882.0,80893.0,80556.0,80605.0,93054.0
2023-4-21,10:0,80745.0,80990.0,80731.0,80882.0,86377.0
2023-4-21,9:0,80712.0,80892.0,80703.0,80746.0,38252.0
2023-4-20,23:0,80793.0,80794.0,80712.0,80714.0,4047.0
2023-4-20,22:0,80644.0,80799.0,80631.0,80794.0,11426.0
2023-4-20,21:0,80607.0,80672.0,80589.0,80638.0,5336.0
2023-4-20,20:0,80677.0,80704.0,80570.0,80608.0,8782.0
2023-4-20,19:0,80621.0,80770.0,80620.0,80677.0,16036.0
2023-4-20,18:0,80562.0,80693.0,80520.0,80641.0,63384.0
2023-4-20,17:0,80512.0,80600.0,80460.0,80564.0,74409.0
2023-4-20,16:0,80552.0,80613.0,80472.0,80511.0,98658.0
2023-4-20,15:0,80724.0,80750.0,80550.0,80553.0,112816.0
2023-4-20,14:0,80912.0,80912.0,80701.0,80724.0,93287.0
2023-4-20,13:0,81047.0,81047.0,80780.0,80912.0,74356.0
2023-4-20,12:0,80928.0,81090.0,80891.0,81043.0,68338.0
2023-4-20,11:0,81195.0,81238.0,80850.0,80924.0,105309.0
2023-4-20,10:0,81201.0,81258.0,81007.0,81199.0,92780.0
2023-4-20,9:0,81270.0,81305.0,81069.0,81202.0,39615.0
2023-4-19,23:0,81239.0,81345.0,81236.0,81270.0,5167.0
2023-4-19,22:0,81284.0,81297.0,81165.0,81255.0,5250.0
2023-4-19,21:0,81274.0,81311.0,81243.0,81286.0,5170.0
2023-4-19,20:0,81150.0,81321.0,81146.0,81272.0,11362.0
2023-4-19,19:0,81170.0,81195.0,81100.0,81148.0,6538.0
2023-4-19,18:0,81107.0,81195.0,81071.0,81124.0,30586.0
2023-4-19,17:0,81228.0,81243.0,81000.0,81105.0,86622.0
2023-4-19,16:0,81156.0,81370.0,81137.0,81231.0,160573.0
2023-4-19,15:0,80771.0,81172.0,80764.0,81155.0,120914.0
2023-4-19,14:0,80771.0,80850.0,80683.0,80771.0,55458.0
2023-4-19,13:0,80530.0,80777.0,80400.0,80772.0,91653.0
2023-4-19,12:0,80464.0,80595.0,80412.0,80531.0,86920.0
2023-4-19,11:0,80438.0,80500.0,80300.0,80465.0,139577.0
2023-4-19,10:0,80822.0,80954.0,80422.0,80436.0,199813.0
2023-4-19,9:0,80713.0,80978.0,80703.0,80820.0,56441.0
2023-4-18,23:0,80681.0,80746.0,80671.0,80701.0,4630.0
2023-4-18,22:0,80708.0,80737.0,80652.0,80681.0,5299.0
2023-4-18,21:0,80624.0,80810.0,80620.0,80708.0,14528.0
2023-4-18,20:0,80560.0,80676.0,80560.0,80629.0,9255.0
2023-4-18,19:0,80576.0,80620.0,80510.0,80560.0,5703.0
2023-4-18,18:0,80514.0,80621.0,80400.0,80620.0,54878.0
2023-4-18,17:0,80762.0,80789.0,80412.0,80513.0,58179.0
2023-4-18,16:0,80711.0,80839.0,80653.0,80759.0,52585.0
2023-4-18,15:0,80652.0,80750.0,80561.0,80711.0,41380.0
2023-4-18,14:0,80627.0,80670.0,80581.0,80651.0,30597.0
2023-4-18,13:0,80633.0,80670.0,80521.0,80613.0,41276.0
2023-4-18,12:0,80778.0,80802.0,80572.0,80633.0,65965.0
2023-4-18,11:0,80680.0,80844.0,80564.0,80778.0,90231.0
2023-4-18,10:0,80422.0,80899.0,80413.0,80680.0,164352.0
2023-4-18,9:0,80373.0,80492.0,80180.0,80420.0,46495.0
2023-4-17,23:0,80376.0,80436.0,80373.0,80373.0,4265.0
2023-4-17,22:0,80511.0,80526.0,80376.0,80376.0,8240.0
2023-4-17,21:0,80469.0,80544.0,80452.0,80515.0,7449.0
2023-4-17,20:0,80401.0,80487.0,80375.0,80469.0,5836.0
2023-4-17,19:0,80430.0,80518.0,80341.0,80401.0,10605.0
2023-4-17,18:0,80470.0,80610.0,80272.0,80425.0,93201.0
2023-4-17,17:0,80618.0,80632.0,80420.0,80471.0,39759.0
2023-4-17,16:0,80568.0,80650.0,80505.0,80618.0,48128.0
2023-4-17,15:0,80504.0,80640.0,80445.0,80568.0,43702.0
2023-4-17,14:0,80465.0,80636.0,80411.0,80505.0,71234.0
2023-4-17,13:0,80560.0,80667.0,80308.0,80465.0,157428.0
2023-4-17,12:0,80930.0,80931.0,80352.0,80559.0,309741.0
2023-4-17,11:0,81533.0,81550.0,80928.0,80930.0,227535.0
2023-4-17,10:0,81646.0,81847.0,81506.0,81530.0,134844.0
2023-4-17,9:0,81288.0,81740.0,81288.0,81643.0,66964.0
2023-4-14,23:0,81242.0,81400.0,81155.0,81239.0,7862.0
2023-4-14,22:0,81375.0,81379.0,81151.0,81258.0,8700.0
2023-4-14,21:0,81392.0,81420.0,81200.0,81368.0,8575.0
2023-4-14,20:0,81254.0,81420.0,81211.0,81392.0,10494.0
2023-4-14,19:0,81420.0,81465.0,81142.0,81254.0,30184.0
2023-4-14,18:0,81310.0,81470.0,81297.0,81416.0,55623.0
2023-4-14,17:0,81083.0,81435.0,81073.0,81310.0,95999.0
2023-4-14,16:0,81044.0,81124.0,81010.0,81083.0,55857.0
2023-4-14,15:0,80956.0,81102.0,80831.0,81044.0,74009.0
2023-4-14,14:0,81090.0,81129.0,80913.0,80955.0,71356.0
2023-4-14,13:0,81146.0,81150.0,80965.0,81091.0,77440.0
2023-4-14,12:0,81133.0,81249.0,81087.0,81146.0,54483.0
2023-4-14,11:0,81272.0,81288.0,81063.0,81127.0,76246.0
2023-4-14,10:0,80995.0,81337.0,80922.0,81268.0,133834.0
2023-4-14,9:0,81415.0,81415.0,80910.0,80995.0,66299.0
2023-4-13,23:0,81185.0,81448.0,81185.0,81446.0,31154.0
2023-4-13,22:0,81169.0,81200.0,81007.0,81187.0,14858.0
2023-4-13,21:0,81095.0,81199.0,81094.0,81171.0,14141.0
2023-4-13,20:0,81126.0,81133.0,81081.0,81095.0,3751.0
2023-4-13,19:0,81000.0,81139.0,80928.0,81126.0,14081.0
2023-4-13,18:0,81097.0,81115.0,80982.0,81018.0,32627.0
2023-4-13,17:0,81100.0,81150.0,80831.0,81097.0,75733.0
2023-4-13,16:0,81000.0,81228.0,80867.0,81099.0,86626.0
2023-4-13,15:0,81196.0,81268.0,80986.0,81000.0,64762.0
2023-4-13,14:0,81258.0,81298.0,81083.0,81194.0,54777.0
2023-4-13,13:0,81269.0,81466.0,81237.0,81258.0,62917.0
2023-4-13,12:0,81061.0,81271.0,81025.0,81269.0,114428.0
2023-4-13,11:0,81389.0,81428.0,81011.0,81061.0,205954.0
2023-4-13,10:0,81735.0,81825.0,81233.0,81387.0,139192.0
2023-4-13,9:0,81595.0,81794.0,81578.0,81736.0,33159.0
2023-4-12,23:0,81620.0,81660.0,81513.0,81553.0,4724.0
2023-4-12,22:0,81570.0,81657.0,81563.0,81621.0,4424.0
2023-4-12,21:0,81472.0,81667.0,81472.0,81564.0,7901.0
2023-4-12,20:0,81462.0,81548.0,81430.0,81472.0,7193.0
2023-4-12,19:0,81740.0,81755.0,81331.0,81462.0,40676.0
2023-4-12,18:0,81965.0,81976.0,81526.0,81728.0,78515.0
2023-4-12,17:0,82039.0,82061.0,81910.0,81965.0,52891.0
2023-4-12,16:0,81966.0,82136.0,81948.0,82041.0,45205.0
2023-4-12,15:0,82022.0,82089.0,81850.0,81966.0,55238.0
2023-4-12,14:0,81945.0,82044.0,81920.0,82025.0,28639.0
2023-4-12,13:0,81883.0,81968.0,81837.0,81948.0,47736.0
2023-4-12,12:0,81789.0,81890.0,81671.0,81884.0,40072.0
2023-4-12,11:0,81760.0,81919.0,81507.0,81790.0,106782.0
2023-4-12,10:0,82168.0,82337.0,81664.0,81760.0,151375.0
2023-4-12,9:0,82153.0,82304.0,82010.0,82170.0,50817.0
2023-4-11,23:0,82074.0,82151.0,82056.0,82150.0,5442.0
2023-4-11,22:0,82056.0,82089.0,82032.0,82073.0,3161.0
2023-4-11,21:0,82066.0,82089.0,82014.0,82054.0,3718.0
2023-4-11,20:0,82090.0,82098.0,82024.0,82067.0,5949.0
2023-4-11,19:0,81905.0,82105.0,81851.0,82096.0,11918.0
2023-4-11,18:0,81971.0,82018.0,81890.0,81934.0,34993.0
2023-4-11,17:0,81857.0,82005.0,81720.0,81970.0,57168.0
2023-4-11,16:0,81995.0,82045.0,81812.0,81858.0,51840.0
2023-4-11,15:0,82021.0,82090.0,81923.0,81989.0,49086.0
2023-4-11,14:0,81896.0,82070.0,81850.0,82020.0,45845.0
2023-4-11,13:0,82105.0,82176.0,81767.0,81896.0,139304.0
2023-4-11,12:0,82146.0,82450.0,82040.0,82107.0,168494.0
2023-4-11,11:0,81747.0,82184.0,81632.0,82147.0,165605.0
2023-4-11,10:0,81427.0,81826.0,81210.0,81755.0,172093.0
2023-4-11,9:0,81395.0,81520.0,81346.0,81427.0,29647.0
2023-4-10,23:0,81377.0,81395.0,81320.0,81395.0,3800.0
2023-4-10,22:0,81330.0,81388.0,81295.0,81378.0,4936.0
2023-4-10,21:0,81323.0,81347.0,81283.0,81330.0,3524.0
2023-4-10,20:0,81320.0,81349.0,81246.0,81323.0,5468.0
2023-4-10,19:0,81241.0,81435.0,81159.0,81319.0,15654.0
2023-4-10,18:0,81537.0,81562.0,81100.0,81207.0,123349.0
2023-4-10,17:0,81366.0,81545.0,81176.0,81530.0,204995.0
2023-4-10,16:0,80764.0,81368.0,80662.0,81365.0,163817.0
2023-4-10,15:0,80985.0,81000.0,80613.0,80763.0,145431.0
2023-4-10,14:0,81148.0,81234.0,80816.0,80984.0,135753.0
2023-4-10,13:0,81092.0,81186.0,80963.0,81148.0,150880.0
2023-4-10,12:0,81575.0,81637.0,81057.0,81096.0,271994.0
2023-4-10,11:0,81474.0,81745.0,81462.0,81574.0,163422.0
2023-4-10,10:0,80841.0,81525.0,80813.0,81474.0,210566.0
2023-4-10,9:0,81025.0,81450.0,80772.0,80835.0,96511.0
2023-4-7,23:0,80919.0,81018.0,80919.0,81017.0,8282.0
2023-4-7,22:0,80856.0,80939.0,80838.0,80930.0,6154.0
2023-4-7,21:0,80893.0,80945.0,80847.0,80855.0,6460.0
2023-4-7,20:0,80931.0,80944.0,80833.0,80894.0,13079.0
2023-4-7,19:0,81048.0,81097.0,80932.0,80932.0,14068.0
2023-4-7,18:0,81080.0,81219.0,80951.0,80991.0,43826.0
2023-4-7,17:0,80984.0,81200.0,80801.0,81083.0,98025.0
2023-4-7,16:0,81031.0,81497.0,80724.0,80988.0,224187.0
2023-4-7,15:0,81134.0,81250.0,80520.0,81028.0,321039.0
2023-4-7,14:0,81868.0,81875.0,80905.0,81140.0,378860.0
2023-4-7,13:0,82894.0,83172.0,81230.0,81880.0,630262.0
2023-4-7,12:0,82259.0,82963.0,82241.0,82893.0,233024.0
2023-4-7,11:0,82263.0,82360.0,82134.0,82260.0,122852.0
2023-4-7,10:0,82170.0,82483.0,81921.0,82263.0,169539.0
2023-4-7,9:0,81727.0,82698.0,81727.0,82160.0,158104.0
2023-4-6,23:0,81736.0,81790.0,81626.0,81720.0,16094.0
2023-4-6,22:0,81694.0,81776.0,81668.0,81732.0,20217.0
2023-4-6,21:0,81394.0,81772.0,81370.0,81695.0,28020.0
2023-4-6,20:0,81406.0,81412.0,81348.0,81394.0,7342.0
2023-4-6,19:0,81352.0,81433.0,81303.0,81406.0,20776.0
2023-4-6,18:0,81086.0,81388.0,81047.0,81388.0,80133.0
2023-4-6,17:0,80975.0,81195.0,80921.0,81086.0,71263.0
2023-4-6,16:0,80685.0,80990.0,80623.0,80975.0,91392.0
2023-4-6,15:0,80844.0,81133.0,80678.0,80684.0,113564.0
2023-4-6,14:0,80987.0,81016.0,80805.0,80841.0,80308.0
2023-4-6,13:0,80857.0,81028.0,80813.0,80989.0,119588.0
2023-4-6,12:0,80594.0,80980.0,80535.0,80860.0,183681.0
2023-4-6,11:0,80441.0,80646.0,80403.0,80596.0,94742.0
2023-4-6,10:0,80336.0,80576.0,80219.0,80440.0,119593.0
2023-4-6,9:0,80150.0,80486.0,80112.0,80343.0,81401.0
2023-4-5,23:0,80089.0,80150.0,80086.0,80150.0,8888.0
2023-4-5,22:0,80041.0,80125.0,79978.0,80100.0,8412.0
2023-4-5,21:0,80061.0,80070.0,80019.0,80042.0,4785.0
2023-4-5,20:0,80039.0,80110.0,80028.0,80060.0,7439.0
2023-4-5,19:0,80066.0,80070.0,80005.0,80039.0,11289.0
2023-4-5,18:0,80145.0,80150.0,80015.0,80054.0,33726.0
2023-4-5,17:0,79949.0,80171.0,79926.0,80145.0,64428.0
2023-4-5,16:0,79976.0,80014.0,79872.0,79949.0,99709.0
2023-4-5,15:0,79775.0,80050.0,79558.0,79977.0,107090.0
2023-4-5,14:0,79703.0,79867.0,79693.0,79775.0,23734.0
2023-4-5,13:0,79640.0,79767.0,79630.0,79715.0,25828.0
2023-4-5,12:0,79632.0,79728.0,79500.0,79639.0,74525.0
2023-4-5,11:0,79880.0,79950.0,79632.0,79634.0,89128.0
2023-4-5,10:0,79432.0,79977.0,79407.0,79879.0,161572.0
2023-4-5,9:0,79658.0,79665.0,79422.0,79431.0,49550.0
2023-4-4,23:0,79666.0,79689.0,79632.0,79688.0,5495.0
2023-4-4,22:0,79605.0,79677.0,79595.0,79662.0,5292.0
2023-4-4,21:0,79643.0,79644.0,79583.0,79605.0,2978.0
2023-4-4,20:0,79567.0,79680.0,79541.0,79644.0,7062.0
2023-4-4,19:0,79590.0,79629.0,79471.0,79566.0,8365.0
2023-4-4,18:0,79393.0,79625.0,79391.0,79566.0,40453.0
2023-4-4,17:0,79182.0,79642.0,79140.0,79393.0,100597.0
2023-4-4,16:0,79237.0,79353.0,79155.0,79180.0,66988.0
2023-4-4,15:0,79463.0,79510.0,79010.0,79237.0,145333.0
2023-4-4,14:0,79386.0,79476.0,79386.0,79464.0,54749.0
2023-4-4,13:0,79534.0,79593.0,79376.0,79394.0,90038.0
2023-4-4,12:0,79408.0,79537.0,79320.0,79534.0,49321.0
2023-4-4,11:0,79619.0,79647.0,79286.0,79410.0,92580.0
2023-4-4,10:0,79353.0,79777.0,79302.0,79616.0,211749.0
2023-4-4,9:0,78860.0,79750.0,78860.0,79353.0,89056.0
2023-4-3,23:0,78939.0,78941.0,78836.0,78850.0,5322.0
2023-4-3,22:0,78850.0,78948.0,78828.0,78939.0,6604.0
2023-4-3,21:0,78828.0,78861.0,78818.0,78850.0,4327.0
2023-4-3,20:0,78878.0,78912.0,78816.0,78829.0,7125.0
2023-4-3,19:0,78926.0,78989.0,78839.0,78880.0,17512.0
2023-4-3,18:0,78884.0,78972.0,78877.0,78940.0,68341.0
2023-4-3,17:0,78656.0,78892.0,78531.0,78887.0,67185.0
2023-4-3,16:0,78748.0,78810.0,78542.0,78656.0,61302.0
2023-4-3,15:0,78500.0,78774.0,78470.0,78754.0,82643.0
2023-4-3,14:0,78359.0,78537.0,78359.0,78500.0,80868.0
2023-4-3,13:0,78073.0,78480.0,78050.0,78359.0,76840.0
2023-4-3,12:0,77894.0,78124.0,77870.0,78074.0,67856.0
2023-4-3,11:0,77767.0,78016.0,77701.0,77895.0,68329.0
2023-4-3,10:0,77647.0,77931.0,77504.0,77765.0,134731.0
2023-4-3,9:0,77808.0,77837.0,77448.0,77646.0,85560.0
2023-3-31,23:0,77837.0,77837.0,77778.0,77806.0,4936.0
2023-3-31,22:0,77834.0,77837.0,77817.0,77836.0,2935.0
2023-3-31,21:0,77843.0,77854.0,77800.0,77836.0,3094.0
2023-3-31,20:0,77847.0,77881.0,77806.0,77848.0,4070.0
2023-3-31,19:0,77843.0,77878.0,77750.0,77847.0,8699.0
2023-3-31,18:0,77793.0,77976.0,77721.0,77800.0,47275.0
2023-3-31,17:0,77887.0,78030.0,77680.0,77790.0,84990.0
2023-3-31,16:0,78069.0,78235.0,77877.0,77892.0,99986.0
2023-3-31,15:0,77879.0,78138.0,77860.0,78069.0,107142.0
2023-3-31,14:0,77785.0,78100.0,77783.0,77878.0,107812.0
2023-3-31,13:0,77619.0,77808.0,77612.0,77785.0,71153.0
2023-3-31,12:0,77544.0,77659.0,77470.0,77619.0,65279.0
2023-3-31,11:0,77537.0,77576.0,77406.0,77543.0,75249.0
2023-3-31,10:0,77372.0,77685.0,77293.0,77538.0,171593.0
2023-3-31,9:0,77370.0,77480.0,77315.0,77368.0,29062.0
2023-3-30,23:0,77398.0,77431.0,77370.0,77375.0,5153.0
2023-3-30,22:0,77396.0,77399.0,77376.0,77397.0,2055.0
2023-3-30,21:0,77407.0,77425.0,77386.0,77396.0,2823.0
2023-3-30,20:0,77385.0,77439.0,77385.0,77408.0,4801.0
2023-3-30,19:0,77405.0,77426.0,77354.0,77384.0,13359.0
2023-3-30,18:0,77529.0,77547.0,77405.0,77431.0,72922.0
2023-3-30,17:0,77328.0,77567.0,77320.0,77531.0,105013.0
2023-3-30,16:0,77289.0,77365.0,77270.0,77328.0,61074.0
2023-3-30,15:0,77293.0,77375.0,77261.0,77289.0,52922.0
2023-3-30,14:0,77359.0,77434.0,77280.0,77291.0,93449.0
2023-3-30,13:0,77189.0,77367.0,77150.0,77365.0,88122.0
2023-3-30,12:0,77009.0,77220.0,76853.0,77189.0,210040.0
2023-3-30,11:0,77320.0,77376.0,76936.0,77009.0,231666.0
2023-3-30,10:0,77408.0,77455.0,77215.0,77319.0,70822.0
2023-3-30,9:0,77326.0,77488.0,77159.0,77408.0,66127.0
